Size;Random Array Sorting Time;Reverse Array Sorting Time;Nearly Sorted Array Sorting Time
500;61;35;46
600;72;58;38
700;70;63;45
800;91;54;52
900;91;47;56
1000;110;69;65
1100;123;76;73
1200;119;70;78
1300;134;87;83
1400;137;80;88
1500;146;87;96
1600;167;92;99
1700;166;95;109
1800;174;109;110
1900;185;106;119
2000;203;120;136
2100;238;139;157
2200;196;113;129
2300;197;117;134
2400;202;122;140
2500;212;129;143
2600;220;134;148
2700;226;139;146
2800;231;142;156
2900;241;148;165
3000;250;153;170
3100;289;158;170
3200;266;160;181
3300;278;164;186
3400;286;168;191
3500;292;175;195
3600;302;176;206
3700;308;180;199
3800;318;183;177
3900;286;168;188
4000;301;183;208
4100;311;192;211
4200;341;206;235
4300;338;207;233
4400;335;207;232
4500;342;216;240
4600;340;213;243
4700;354;222;246
4800;361;223;256
4900;368;232;256
5000;374;234;262
5100;377;236;264
5200;392;245;269
5300;376;215;241
5400;349;220;246
5500;353;221;248
5600;357;224;252
5700;415;251;259
5800;398;253;272
5900;376;234;264
6000;381;235;272
6100;394;248;262
6200;399;243;269
6300;408;247;278
6400;401;219;305
6500;394;242;258
6600;378;229;259
6700;383;235;261
6800;398;235;266
6900;397;236;264
7000;405;242;273
7100;408;244;277
7200;415;248;277
7300;418;250;272
7400;424;254;275
7500;431;256;283
7600;446;260;281
7700;445;270;289
7800;466;277;301
7900;469;284;311
8000;477;298;320
8100;484;299;324
8200;494;304;333
8300;504;313;342
8400;513;315;342
8500;516;322;347
8600;519;325;349
8700;537;317;345
8800;523;324;349
8900;532;325;355
9000;534;332;374
9100;538;334;363
9200;557;343;364
9300;546;340;364
9400;555;344;367
9500;565;348;370
9600;566;349;374
9700;571;352;371
9800;598;353;375
9900;580;359;380
10000;585;361;398
10100;582;360;379
10200;583;365;381
10300;598;369;389
10400;609;377;446
10500;624;380;397
10600;624;390;403
10700;630;392;406
10800;637;399;410
10900;644;404;415
11000;648;406;418
11100;655;413;445
11200;680;419;426
11300;671;419;425
11400;674;436;429
11500;683;422;433
11600;688;428;438
11700;695;448;463
11800;716;435;457
11900;700;438;446
12000;706;438;450
12100;730;459;449
12200;707;439;443
12300;726;443;447
12400;740;450;468
12500;743;457;474
12600;768;462;473
12700;761;467;476
12800;761;470;474
12900;772;472;481
13000;786;474;487
13100;784;481;490
13200;786;481;492
13300;787;478;491
13400;799;497;495
13500;811;514;516
13600;814;489;503
13700;818;492;505
13800;822;493;506
13900;838;493;505
14000;834;495;515
14100;843;507;510
14200;838;497;512
14300;838;503;513
14400;866;542;515
14500;863;517;517
14600;879;519;519
14700;876;523;527
14800;881;527;530
14900;886;529;534
15000;894;531;541
15100;907;535;561
15200;916;541;554
15300;913;563;550
15400;931;552;551
15500;936;564;566
15600;953;571;576
15700;961;577;588
15800;972;585;598
15900;980;615;623
16000;987;599;624
16100;984;599;610
16200;986;602;614
16300;984;633;620
16400;1006;614;628
16500;1023;626;637
16600;1017;629;641
16700;1044;637;648
16800;1050;640;648
16900;1035;642;650
17000;1046;647;658
17100;1050;651;662
17200;1055;655;665
17300;1059;664;667
17400;1071;653;677
17500;1086;661;667
17600;1070;657;668
17700;1081;660;679
17800;1089;660;674
17900;1098;665;672
18000;1102;675;696
18100;1107;677;701
18200;1107;678;688
18300;1103;679;689
18400;1101;679;683
18500;1112;690;697
18600;1123;697;700
18700;1134;712;700
18800;1162;718;703
18900;1143;702;711
19000;1151;712;709
19100;1163;719;711
19200;1168;720;719
19300;1171;724;737
19400;1173;731;735
19500;1176;728;721
19600;1190;734;730
19700;1201;736;728
19800;1200;741;734
19900;1206;742;733
20000;1228;763;759
20100;1219;756;744
20200;1227;757;749
20300;1228;817;763
20400;1236;767;749
20500;1250;769;751
20600;1268;786;780
20700;1260;788;765
20800;1270;793;774
20900;1276;801;778
21000;1283;793;778
21100;1292;810;804
21200;1325;820;791
21300;1307;812;794
21400;1318;811;796
21500;1305;811;788
21600;1321;824;803
21700;1329;819;799
21800;1347;821;799
21900;1334;823;801
22000;1337;827;800
22100;1353;847;806
22200;1360;844;811
22300;1374;860;829
22400;1363;843;823
22500;1359;845;816
22600;1372;856;821
22700;1379;863;856
22800;1405;868;844
22900;1431;869;835
23000;1406;867;837
23100;1418;873;844
23200;1422;876;844
23300;1427;894;854
23400;1473;881;854
23500;1432;884;851
23600;1442;893;855
23700;1452;909;864
23800;1459;907;904
23900;1478;931;876
24000;1473;919;880
24100;1482;914;883
24200;1482;924;885
24300;1487;926;913
24400;1511;971;883
24500;1490;929;882
24600;1498;940;879
24700;1518;974;890
24800;1528;964;896
24900;1569;950;908
25000;1558;958;915
25100;1565;960;918
25200;1583;969;924
25300;1577;983;946
25400;1591;970;929
25500;1605;966;923
25600;1570;966;918
25700;1591;974;939
25800;1610;972;964
25900;1600;970;932
26000;1610;973;940
26100;1613;974;938
26200;1621;982;971
26300;1645;999;944
26400;1624;978;944
26500;1626;981;946
26600;1657;980;940
26700;1632;1015;951
26800;1689;993;951
26900;1661;997;958
27000;1660;998;954
27100;1669;998;964
27200;1694;1038;961
27300;1687;1014;967
27400;1701;1010;969
27500;1692;1021;973
27600;1704;1044;977
27700;1712;1026;978
27800;1721;1029;983
27900;1723;1034;999
28000;1735;1034;1016
28100;1782;1052;1020
28200;1750;1048;1004
28300;1751;1097;1005
28400;1757;1052;1016
28500;1782;1056;1013
28600;1759;1054;1009
28700;1769;1084;1015
28800;1782;1089;1021
28900;1791;1105;1052
29000;1807;1089;1033
29100;1813;1092;1037
29200;1819;1096;1040
29300;1832;1122;1050
29400;1839;1101;1052
29500;1852;1110;1062
29600;1869;1101;1055
29700;1844;1118;1053
29800;1902;1127;1060
29900;1857;1115;1116
30000;1863;1108;1068
30100;1877;1113;1104
30200;1880;1109;1071
30300;1888;1116;1079
30400;1918;1121;1086
30500;1897;1124;1079
30600;1913;1168;1079
30700;1906;1128;1078
30800;1914;1147;1088
30900;1935;1173;1129
31000;1948;1165;1113
31100;1967;1175;1165
31200;1970;1178;1128
31300;1985;1183;1149
31400;2035;1194;1150
31500;2017;1199;1158
31600;2014;1206;1164
31700;2028;1221;1168
31800;2018;1234;1178
31900;2025;1294;1192
32000;2034;1249;1208
32100;2051;1283;1209
32200;2045;1247;1217
32300;2062;1255;1224
32400;2059;1268;1269
32500;2068;1273;1237
32600;2067;1278;1268
32700;2074;1277;1241
32800;2105;1309;1281
32900;2103;1335;1260
33000;2109;1316;1271
33100;2121;1325;1283
33200;2139;1327;1284
33300;2145;1328;1335
33400;2153;1326;1293
33500;2175;1357;1322
33600;2165;1340;1294
33700;2163;1333;1295
33800;2162;1335;1297
33900;2240;1396;1309
34000;2188;1355;1312
34100;2199;1360;1343
34200;2237;1390;1358
34300;2207;1361;1332
34400;2213;1372;1330
34500;2254;1380;1357
34600;2221;1372;1329
34700;2219;1372;1338
34800;2216;1371;1335
34900;2304;1387;1334
35000;2248;1394;1344
35100;2258;1399;1355
35200;2277;1430;1357
35300;2272;1407;1357
35400;2282;1409;1356
35500;2344;1426;1398
35600;2299;1410;1366
35700;2309;1422;1370
35800;2315;1417;1392
35900;2323;1429;1369
36000;2321;1435;1380
36100;2334;1443;1417
36200;2369;1440;1386
36300;2334;1442;1392
36400;2333;1445;1412
36500;2347;1446;1394
36600;2332;1442;1401
36700;2341;1445;1397
36800;2372;1452;1389
36900;2372;1451;1391
37000;2341;1465;1401
37100;2365;1521;1406
37200;2369;1476;1420
37300;2374;1476;1414
37400;2412;1486;1440
37500;2397;1488;1421
37600;2403;1494;1431
37700;2408;1530;1497
37800;2409;1497;1434
37900;2414;1497;1435
38000;2470;1529;1466
38100;2434;1515;1475
38200;2465;1516;1454
38300;2451;1558;1505
38400;2681;1674;1455
38500;2459;1521;1467
38600;2470;1553;1507
38700;2477;1529;1468
38800;2471;1529;1458
38900;2481;1558;1493
39000;2484;1549;1468
39100;2512;1552;1476
39200;2527;1593;1486
39300;2521;1560;1482
39400;2523;1568;1480
39500;2533;1590;1509
39600;2539;1582;1490
39700;2548;1585;1493
39800;2569;1626;1518
39900;2559;1606;1499
40000;2559;1610;1497
40100;2597;1647;1506
40200;2574;1622;1508
40300;2599;1635;1516
40400;2614;1675;1522
40500;2594;1620;1526
40600;2591;1625;1530
40700;2671;1625;1525
40800;2598;1627;1525
40900;2595;1616;1535
41000;2672;1630;1534
41100;2621;1650;1547
41200;2636;1656;1547
41300;2653;1663;1547
41400;2651;1702;1551
41500;2655;1710;1610
41600;2666;1671;1562
41700;2680;1670;1561
41800;2724;1703;1564
41900;2686;1663;1563
42000;2686;1670;1565
42100;2786;1707;1575
42200;2711;1693;1587
42300;2720;1697;1616
42400;2739;1696;1587
42500;2745;1726;1598
42600;2737;1729;1648
42700;2741;1710;1606
42800;2748;1719;1597
42900;2775;1747;1598
43000;2751;1714;1595
43100;2760;1724;1609
43200;2800;1739;1609
43300;2795;1748;1610
43400;2796;1772;1641
43500;2825;1737;1614
43600;2837;1751;1620
43700;2834;1817;1622
43800;2834;1748;1631
43900;2828;1753;1657
44000;2873;1756;1624
44100;2845;1774;1631
44200;2851;1800;1686
44300;2853;1790;1645
44400;2864;1791;1656
44500;2891;1799;1655
44600;2910;1784;1663
44700;2870;1807;1681
44800;2933;1796;1664
44900;2872;1796;1659
45000;2881;1823;1686
45100;2878;1806;1662
45200;2901;1823;1697
45300;2962;1838;1684
45400;2918;1827;1686
45500;2925;1853;1716
45600;2948;1834;1695
45700;2946;1842;1694
45800;3012;1845;1695
45900;2965;1843;1706
46000;2967;1871;1766
46100;2980;1838;1702
46200;2984;1852;1716
46300;3023;1861;1714
46400;3001;1868;1717
46500;3016;1871;1731
46600;3019;1865;1727
46700;3023;1868;1729
46800;3034;1872;1744
46900;3026;1870;1741
47000;3034;1872;1733
47100;3034;1876;1730
47200;3050;1902;1791
47300;3078;1918;1750
47400;3065;1913;1766
47500;3077;1930;1814
47600;3093;1922;1766
47700;3095;1936;1793
47800;3138;1969;1788
47900;3122;1940;1788
48000;3126;1959;1793
48100;3110;1936;1799
48200;3127;1960;1838
48300;3138;1962;1805
48400;3137;1963;1808
48500;3203;1963;1803
48600;3152;1959;1801
48700;3148;1980;1850
48800;3144;1969;1803
48900;3152;1966;1822
49000;3183;1977;1794
49100;3152;1975;1789
49200;3242;2018;1792
49300;3205;2009;1802
49400;3201;2028;1859
49500;3206;2006;1817
49600;3302;1999;1836
49700;3279;2000;1818
49800;3239;1998;1825
49900;3285;2041;1830
50000;3257;2011;1829
50100;3267;2021;1891
50200;3262;2012;1834
50300;3271;2063;1866
50400;3325;2033;1846
50500;3294;2027;1850
50600;3327;2045;1854
50700;3314;2030;1863
50800;3301;2068;1873
50900;3312;2029;1868
51000;3305;2032;1870
51100;3334;2039;1864
51200;3292;2066;1865
51300;3377;2040;1866
51400;3330;2048;1877
51500;3379;2086;1886
51600;3356;2052;1892
51700;3356;2072;1917
51800;3381;2063;1905
51900;3383;2073;1926
52000;3459;2065;1926
52100;3421;2072;1934
52200;3462;2076;1923
52300;3414;2084;1932
52400;3482;2116;1947
52500;3421;2088;1936
52600;3466;2098;1949
52700;3423;2093;1944
52800;3423;2095;2003
52900;3434;2086;1942
53000;3451;2089;1959
53100;3489;2094;1928
53200;3454;2088;1931
53300;3501;2092;1928
53400;3453;2103;1934
53500;3510;2122;1938
53600;3789;2174;2001
53700;3493;2174;1946
53800;3495;2154;1950
53900;3497;2171;1965
54000;3498;2122;1956
54100;3506;2136;1965
54200;3506;2119;1957
54300;3530;2127;1998
54400;3570;2141;1972
54500;3531;2142;1975
54600;3613;2152;2005
54700;3556;2162;1980
54800;3661;2148;1988
54900;3559;2171;1988
55000;3606;2234;2000
55100;3577;2165;1995
55200;3611;2214;1997
55300;3591;2178;1989
55400;3594;2212;2028
55500;3629;2187;2013
55600;3627;2204;2075
55700;3637;2197;2028
55800;3640;2218;2072
55900;3652;2193;2041
56000;3646;2197;2092
56100;3676;2202;2048
56200;3664;2210;2072
56300;3757;2216;2059
56400;3675;2214;2104
56500;3729;2224;2073
56600;3681;2233;2083
56700;3755;2236;2075
56800;3696;2239;2074
56900;3752;2236;2084
57000;3698;2236;2086
57100;3763;2240;2073
57200;3711;2242;2070
57300;3781;2243;2064
57400;3759;2257;2068
57500;3769;2284;2089
57600;3739;2294;2088
57700;3828;2310;2087
57800;3771;2301;2098
57900;3820;2316;2101
58000;3793;2294;2104
58100;3819;2299;2109
58200;3791;2288;2104
58300;3857;2350;2108
58400;3838;2294;2105
58500;3851;2311;2122
58600;3820;2319;2127
58700;3965;2320;2138
58800;3846;2320;2139
58900;3907;2343;2146
59000;3871;2327;2148
59100;3952;2326;2156
59200;3878;2336;2148
59300;3918;2335;2155
59400;3887;2314;2183
59500;3936;2319;2162
59600;3891;2333;2167
59700;3938;2420;2184
59800;3913;2367;2175
59900;3998;2373;2181
60000;3931;2356;2210
60100;3975;2364;2194
60200;3948;2403;2211
60300;4001;2356;2204
60400;3956;2356;2240
60500;4015;2368;2214
60600;3966;2384;2257
60700;3970;2382;2218
60800;3975;2414;2254
60900;3994;2388;2218
61000;3997;2406;2249
61100;3989;2394;2220
61200;4012;2430;2228
61300;3997;2397;2210
61400;4020;2454;2215
61500;4029;2411;2230
61600;4086;2458;2245
61700;4085;2472;2254
61800;4165;2487;2272
61900;4088;2490;2275
62000;4168;2478;2286
62100;4115;2481;2327
62200;4182;2494;2311
62300;4162;2510;2371
62400;4144;2539;2320
62500;4157;2572;2351
62600;4182;2518;2347
62700;4197;2583;2360
62800;4191;2530;2361
62900;4296;2540;2372
63000;4201;2543;2395
63100;4266;2580;2383
63200;4209;2575;2418
63300;4232;2566;2393
63400;4232;2634;2415
63500;4221;2585;2408
63600;4271;2644;2423
63700;4257;2620;2430
63800;4330;2666;2452
63900;4266;2648;2478
64000;4316;2654;2465
64100;4293;2673;2510
64200;4289;2635;2490
64300;4320;2690;2496
64400;4303;2653;2499
64500;4381;2648;2502
64600;4320;2658;2537
64700;4331;2681;2515
64800;4336;2732;2542
64900;4346;2692;2527
65000;4412;2714;2530
65100;4346;2689;2563
65200;4387;2687;2541
65300;4767;2720;2575
65400;4356;2709;2546
65500;4377;2738;2547
65600;4453;2723;2563
65700;4501;2761;2587
65800;4441;2770;2682
65900;4433;2786;2600
66000;4464;2847;2602
66100;4480;2795;2611
66200;4525;2808;2618
66300;4510;2800;2728
66400;4504;2811;2647
66500;4564;2860;2640
66600;4501;2828;2630
66700;4587;2802;2636
66800;4527;2846;2691
66900;4530;2813;2649
67000;4561;2854;2650
67100;4543;2846;2687
67200;4601;2826;2661
67300;4567;2851;2711
67400;4567;2821;2658
67500;4599;2842;2655
67600;4556;2826;2682
67700;4630;2852;2668
67800;4625;2875;2693
67900;4610;2871;2687
68000;4684;2868;2703
68100;4626;2880;2788
68200;4638;2882;2713
68300;4658;2909;2720
68400;4679;2889;2742
68500;4708;2895;2719
68600;4653;2907;2778
68700;4662;2901;2737
68800;4734;2906;2731
68900;4659;2914;2806
69000;4673;2949;2727
69100;4696;2956;2734
69200;4670;2916;2750
69300;4717;2916;2733
69400;4678;2945;2740
69500;4672;2908;2723
69600;4728;2907;2737
69700;4712;2931;2782
69800;4694;2929;2744
69900;4746;2975;2738
70000;4718;2958;2791
70100;4769;2946;2769
70200;4776;3051;2767
70300;4783;2982;2784
70400;4875;2955;2787
70500;4776;3001;2830
70600;4796;2991;2781
70700;4795;2994;2797
70800;4827;3021;2838
70900;4829;2984;2784
71000;4919;2984;2798
71100;4841;2981;2839
71200;4848;2983;2818
71300;4875;3052;2826
71400;4869;2995;2856
71500;4909;3004;2821
71600;4922;3039;2810
71700;4881;3003;2841
71800;4903;3018;2822
71900;4891;3061;2829
72000;4884;3040;2865
72100;4979;3044;2834
72200;4916;3120;2857
72300;4907;3052;2851
72400;4972;3053;2853
72500;4910;3081;2895
72600;4902;3048;2902
72700;4970;3048;2878
72800;4914;3068;2934
72900;4913;3065;2874
73000;4953;3072;2874
73100;4913;3101;2873
73200;4936;3070;2886
73300;5011;3060;2873
73400;4927;3086;2925
73500;4914;3057;2869
73600;4966;3060;2862
73700;4901;3062;2940
73800;4925;3106;2868
73900;4976;3128;2882
74000;4949;3112;2946
74100;4955;3128;2891
74200;5014;3135;2900
74300;4986;3117;3002
74400;4994;3152;2902
74500;5055;3127;2904
74600;5012;3148;2978
74700;5043;3125;2913
74800;5262;3144;2917
74900;5027;3165;2968
75000;5060;3155;2920
75100;5122;3152;2925
75200;5056;3165;3004
75300;5077;3150;2943
75400;5160;3154;2954
75500;5075;3209;2974
75600;5113;3166;2949
75700;5137;3187;2949
75800;5090;3244;2952
75900;5108;3187;2993
76000;5198;3200;2967
76100;5156;3258;3008
76200;5135;3209;3001
76300;5164;3216;2978
76400;5194;3270;2985
76500;5154;3211;3040
76600;5171;3215;2993
76700;5245;3211;2996
76800;5171;3237;3030
76900;5185;3216;3006
77000;5253;3234;3005
77100;5194;3294;3018
77200;5205;3230;3042
77300;5262;3232;3042
77400;5247;3257;3017
77500;5211;3242;3039
77600;5225;3240;3010
77700;5276;3240;3005
77800;5217;3305;3055
77900;5254;3260;3009
78000;5305;3272;3022
78100;5266;3301;3058
78200;5277;3294;3041
78300;5329;3301;3027
78400;5343;3367;3041
78500;5299;3312;3114
78600;5332;3314;3049
78700;5391;3330;3047
78800;5311;3353;3078
78900;5328;3349;3051
79000;5378;3335;3057
79100;5359;3399;3065
79200;5342;3352;3093
79300;5373;3356;3066
79400;5449;3364;3074
79500;5388;3391;3122
79600;5362;3365;3080
79700;5415;3369;3079
79800;5379;3457;3070
79900;5362;3400;3142
80000;5396;3420;3098
80100;5467;3390;3097
80200;5407;3484;3129
80300;5415;3423;3121
80400;5492;3405;3108
80500;5508;3437;3135
80600;5441;3448;3169
80700;5443;3415;3133
80800;5531;3423;3135
80900;5450;3498;3139
81000;5452;3425;3198
81100;5497;3429;3145
81200;5510;3430;3148
81300;5457;3477;3154
81400;5453;3419;3172
81500;5503;3424;3150
81600;5492;3467;3152
81700;5464;3461;3201
81800;5475;3424;3138
81900;5529;3430;3132
82000;5569;3487;3141
82100;5476;3493;3211
82200;5511;3491;3162
82300;5611;3495;3175
82400;5591;3543;3185
82500;5553;3519;3240
82600;5562;3516;3186
82700;5633;3521;3195
82800;5582;3590;3202
82900;5585;3536;3244
83000;5591;3530;3210
83100;5643;3533;3212
83200;5630;3770;3360
83300;5630;3539;3302
83400;5626;3536;3214
83500;5701;3534;3222
83600;5664;3591;3226
83700;5633;3579;3306
83800;5695;3527;3222
83900;5766;3522;3222
84000;5665;3587;3232
84100;5675;3559;3301
84200;5688;3600;3250
84300;5760;3578;3250
84400;5725;3608;3274
84500;5718;3621;3316
84600;5727;3586;3285
84700;5797;3590;3313
84800;5824;3592;3274
84900;5732;3655;3278
85000;5752;3591;3337
85100;5780;3600;3291
85200;5859;3612;3321
85300;5774;3676;3292
85400;5773;3623;3383
85500;5776;3631;3291
85600;5837;3634;3293
85700;5840;3656;3298
85800;5792;3645;3334
85900;5777;3621;3306
86000;5837;3616;3290
86100;5865;3634;3304
86200;5804;3738;3300
86300;5855;3671;3385
86400;5847;3677;3321
86500;5928;3668;3325
86600;5891;3709;3323
86700;5871;3728;3397
86800;5923;3700;3359
86900;5951;3708;3333
87000;5971;3700;3332
87100;5930;3730;3340
87200;5909;3723;3363
87300;5915;3691;3363
87400;5983;3700;3346
87500;6000;3706;3349
87600;5935;3804;3352
87700;5944;3710;3424
87800;5943;3709;3354
87900;5996;3722;3356
88000;5987;3774;3366
88100;5958;3777;3379
88200;5963;3784;3445
88300;5989;3772;3373
88400;6055;3772;3390
88500;6034;3833;3387
88600;5993;3844;3403
88700;5999;3812;3435
88800;5998;3794;3403
88900;6082;3773;3405
89000;6038;3770;3421
89100;6015;3858;3451
89200;6037;3826;3449
89300;6026;3804;3422
89400;6090;3786;3431
89500;6062;3786;3442
89600;6057;3817;3441
89700;6089;3786;3463
89800;6053;3845;3433
89900;6109;3818;3428
90000;6069;3802;3458
90100;6054;3847;3432
90200;6115;3825;3444
90300;6138;3830;3434
90400;6134;3845;3449
90500;6128;3857;3483
90600;6122;3904;3494
90700;6139;3881;3471
90800;6178;3879;3472
90900;6280;3903;3481
91000;6187;3876;3485
91100;6190;3913;3480
91200;6195;3881;3489
91300;6196;3894;3492
91400;6202;3895;3490
91500;6288;3894;3507
91600;6240;3899;3501
91700;6254;3888;3498
91800;6253;3881;3513
91900;6248;3900;3508
92000;6249;3898;3517
92100;6268;3884;3506
92200;6254;3903;3512
92300;6271;3913;3530
92400;6272;3930;3534
92500;6299;3933;3573
92600;6356;3945;3538
92700;6383;3954;3542
92800;6377;3946;3562
92900;6321;3958;3559
93000;6337;3988;3556
93100;6333;3958;3651
93200;6350;3950;3568
93300;6343;3951;3578
93400;6359;3960;3573
93500;6407;3957;3582
93600;6369;3961;3577
93700;6383;3956;3585
93800;6378;3961;3591
93900;6371;3973;3605
94000;6385;3977;3588
94100;6382;3979;3585
94200;6385;3976;3587
94300;6441;3989;3587
94400;6454;4010;3596
94500;6441;4036;3613
94600;6429;4040;3614
94700;6462;4047;3627
94800;6470;4055;3663
94900;6490;4053;3640
95000;6482;4060;3654
95100;6497;4072;3651
95200;6500;4065;3662
95300;6506;4151;3658
95400;6545;4094;3660
95500;6516;4108;3668
95600;6524;4105;3678
95700;6524;4107;3718
95800;6543;4102;3692
95900;6549;4101;3701
96000;6565;4100;3713
96100;6556;4117;3713
96200;6563;4162;3705
96300;6564;4117;3714
96400;6571;4132;3721
96500;6576;4140;3727
96600;6592;4157;3770
96700;6603;4148;3735
96800;6613;4161;3723
96900;6601;4159;3729
97000;6613;4164;3731
97100;6638;4165;3725
97200;6634;4153;3734
97300;6635;4155;3742
97400;6627;4161;3741
97500;6621;4171;3775
97600;6624;4169;3728
97700;6633;4172;3721
97800;6632;4170;3725
97900;6682;4177;3840
98000;7015;4173;3711
98100;6646;4188;3707
98200;6650;4183;3700
98300;6632;4187;3699
98400;6699;4237;3708
98500;6708;4223;3725
98600;6705;4224;3747
98700;6728;4248;3746
98800;6724;4256;3762
98900;6775;4237;3752
99000;6740;4250;3750
99100;6770;4236;3773
99200;6774;4232;3768
99300;6807;4226;3778
99400;6779;4230;3781
99500;6793;4257;3782
99600;6806;4241;3774
99700;6830;4252;3817
99800;6828;4258;3795
99900;6837;4260;3798
